Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
"32","'120","Cameroon","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","60.500000","E"
"32","'120","Cameroon","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","14.400000","E"
"32","'120","Cameroon","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","14.700000","E"
"32","'120","Cameroon","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","15.100000","E"
"32","'120","Cameroon","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","15.800000","E"
"32","'120","Cameroon","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","16.500000","E"
"33","'124","Canada","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.863000","E"
"33","'124","Canada","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.911000","E"
"33","'124","Canada","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","2.927000","E"
"33","'124","Canada","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.017000","E"
"33","'124","Canada","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.065000","E"
"33","'124","Canada","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.430000","E"
"33","'124","Canada","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.766000","E"
"33","'124","Canada","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.310000","E"
"33","'124","Canada","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.605000","E"
"33","'124","Canada","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.673000","E"
"33","'124","Canada","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.078000","E"
"33","'124","Canada","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","0.700000","E"
"33","'124","Canada","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","0.700000","E"
"33","'124","Canada","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","0.700000","E"
"33","'124","Canada","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","0.700000","E"
"33","'124","Canada","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","0.400000","E"
"33","'124","Canada","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","0.300000","E"
"33","'124","Canada","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","0.300000","E"
"33","'124","Canada","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","0.300000","E"
"33","'124","Canada","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","0.300000","E"
"33","'124","Canada","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","0.200000","E"
"36","'136","Cayman Islands","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.928000","E"
"36","'136","Cayman Islands","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.866000","E"
"36","'136","Cayman Islands","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","2.701000","E"
"36","'136","Cayman Islands","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","2.910000","E"
"36","'136","Cayman Islands","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.050000","E"
"36","'136","Cayman Islands","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.556000","E"
"36","'136","Cayman Islands","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.585000","E"
"36","'136","Cayman Islands","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.257000","E"
"36","'136","Cayman Islands","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.750000","E"
"36","'136","Cayman Islands","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.654000","E"
"36","'136","Cayman Islands","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.125000","E"
"36","'136","Cayman Islands","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%",,"O"
"36","'136","Cayman Islands","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%",,"O"
"36","'136","Cayman Islands","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%",,"O"
"36","'136","Cayman Islands","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%",,"O"
"36","'136","Cayman Islands","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%",,"O"
"36","'136","Cayman Islands","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No",,"O"
"36","'136","Cayman Islands","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No",,"O"
"36","'136","Cayman Islands","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No",,"O"
"36","'136","Cayman Islands","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No",,"O"
"36","'136","Cayman Islands","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No",,"O"
"37","'140","Central African Republic","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.423000","E"
"37","'140","Central African Republic","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.507000","E"
"37","'140","Central African Republic","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.570000","E"
"37","'140","Central African Republic","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.615000","E"
"37","'140","Central African Republic","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.784000","E"
"37","'140","Central African Republic","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.525000","E"
"37","'140","Central African Republic","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.284000","E"
"37","'140","Central African Republic","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.141000","E"
"37","'140","Central African Republic","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.955000","E"
"37","'140","Central African Republic","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.345000","E"
"37","'140","Central African Republic","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.174000","E"
"37","'140","Central African Republic","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","94.600000","E"
"37","'140","Central African Republic","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","94.500000","E"
"37","'140","Central African Republic","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","94.400000","E"
"37","'140","Central African Republic","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","94.500000","E"
"37","'140","Central African Republic","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","94.600000","E"
"37","'140","Central African Republic","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","4.700000","E"
"37","'140","Central African Republic","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","4.800000","E"
"37","'140","Central African Republic","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","4.900000","E"
"37","'140","Central African Republic","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","5.000000","E"
"37","'140","Central African Republic","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","5.200000","E"
"39","'148","Chad","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.831000","E"
"39","'148","Chad","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.735000","E"
